"","timestamp","item_id","position","click","propensity_score","user_feature_0","user_feature_1","user_feature_2","user_feature_3"
"328","2019-11-24 00:08:50.774805+00:00",15,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","2723d2eb8bba04e0362098011fa3997b","9bde591ffaab8d54c457448e4dca6f53"
"329","2019-11-24 00:08:50.778692+00:00",3,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","2723d2eb8bba04e0362098011fa3997b","9bde591ffaab8d54c457448e4dca6f53"
"330","2019-11-24 00:08:51.326561+00:00",9,1,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"331","2019-11-24 00:08:57.293833+00:00",14,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"332","2019-11-24 00:08:58.644588+00:00",14,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"333","2019-11-24 00:09:00.646765+00:00",14,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","c2e4f76cdbabecd33b8c762aeef386b3","05b76f5e97e51128862059ac7df9e42a"
"334","2019-11-24 00:09:00.853752+00:00",14,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","c2e4f76cdbabecd33b8c762aeef386b3","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"335","2019-11-24 00:09:00.936869+00:00",14,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","719dab53a7560218a9d1f96b25d6fa32","9bde591ffaab8d54c457448e4dca6f53"
"336","2019-11-24 00:09:03.184621+00:00",14,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","719dab53a7560218a9d1f96b25d6fa32","9bde591ffaab8d54c457448e4dca6f53"
"337","2019-11-24 00:09:08.215800+00:00",9,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","f1c2d6a32ec39249160cf784b63f4c6f","7bc94a2da491829b777c49c4b5e480f2","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"338","2019-11-24 00:09:15.939053+00:00",8,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","2723d2eb8bba04e0362098011fa3997b","f97571b9c14a786aab269f0b427d2a85"
"339","2019-11-24 00:09:24.074270+00:00",20,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","2723d2eb8bba04e0362098011fa3997b","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"340","2019-11-24 00:09:24.081680+00:00",9,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","2723d2eb8bba04e0362098011fa3997b","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"341","2019-11-24 00:09:25.073554+00:00",20,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","2d03db5543b14483e52d761760686b64","2723d2eb8bba04e0362098011fa3997b","9bde591ffaab8d54c457448e4dca6f53"
"342","2019-11-24 00:09:25.078983+00:00",9,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","2d03db5543b14483e52d761760686b64","2723d2eb8bba04e0362098011fa3997b","9bde591ffaab8d54c457448e4dca6f53"
"343","2019-11-24 00:09:25.373309+00:00",15,1,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"344","2019-11-24 00:09:25.374315+00:00",5,2,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"345","2019-11-24 00:09:29.209251+00:00",20,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","f1c2d6a32ec39249160cf784b63f4c6f","c2e4f76cdbabecd33b8c762aeef386b3","9bde591ffaab8d54c457448e4dca6f53"
"346","2019-11-24 00:09:29.209594+00:00",9,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","f1c2d6a32ec39249160cf784b63f4c6f","c2e4f76cdbabecd33b8c762aeef386b3","9bde591ffaab8d54c457448e4dca6f53"
"347","2019-11-24 00:09:30.748848+00:00",20,1,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"348","2019-11-24 00:09:30.773689+00:00",9,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"349","2019-11-24 00:09:31.740394+00:00",20,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","302deff13f835d731df1c842eed95971","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"350","2019-11-24 00:09:31.743046+00:00",9,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","302deff13f835d731df1c842eed95971","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"351","2019-11-24 00:09:39.894938+00:00",20,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","7bc94a2da491829b777c49c4b5e480f2","9bde591ffaab8d54c457448e4dca6f53"
"352","2019-11-24 00:09:39.896086+00:00",9,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","7bc94a2da491829b777c49c4b5e480f2","9bde591ffaab8d54c457448e4dca6f53"
"353","2019-11-24 00:09:40.312979+00:00",20,1,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"354","2019-11-24 00:09:40.313644+00:00",9,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"355","2019-11-24 00:09:42.750903+00:00",10,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"356","2019-11-24 00:09:46.096266+00:00",10,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"357","2019-11-24 00:09:46.585666+00:00",10,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","2d03db5543b14483e52d761760686b64","2723d2eb8bba04e0362098011fa3997b","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"358","2019-11-24 00:09:47.997942+00:00",10,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"359","2019-11-24 00:09:51.067895+00:00",10,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","7bc94a2da491829b777c49c4b5e480f2","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"360","2019-11-24 00:10:13.339296+00:00",16,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","c2e4f76cdbabecd33b8c762aeef386b3","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"361","2019-11-24 00:10:13.339547+00:00",10,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","c2e4f76cdbabecd33b8c762aeef386b3","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"362","2019-11-24 00:10:14.646985+00:00",13,1,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"363","2019-11-24 00:10:15.341835+00:00",13,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","9b2d331c329ceb74d3dcfb48d8798c78","9bde591ffaab8d54c457448e4dca6f53"
"364","2019-11-24 00:10:15.795388+00:00",16,1,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"365","2019-11-24 00:10:15.795951+00:00",10,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"366","2019-11-24 00:10:17.193433+00:00",13,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","f1c2d6a32ec39249160cf784b63f4c6f","2723d2eb8bba04e0362098011fa3997b","9bde591ffaab8d54c457448e4dca6f53"
"367","2019-11-24 00:10:19.874534+00:00",13,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","2d03db5543b14483e52d761760686b64","7bc94a2da491829b777c49c4b5e480f2","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"368","2019-11-24 00:10:22.084472+00:00",13,1,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"369","2019-11-24 00:10:24.211470+00:00",16,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","f1c2d6a32ec39249160cf784b63f4c6f","7bc94a2da491829b777c49c4b5e480f2","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"370","2019-11-24 00:10:24.212161+00:00",10,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","f1c2d6a32ec39249160cf784b63f4c6f","7bc94a2da491829b777c49c4b5e480f2","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"371","2019-11-24 00:10:26.673836+00:00",13,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","c2e4f76cdbabecd33b8c762aeef386b3","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"372","2019-11-24 00:10:28.095692+00:00",16,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","7bc94a2da491829b777c49c4b5e480f2","9bde591ffaab8d54c457448e4dca6f53"
"373","2019-11-24 00:10:28.096747+00:00",10,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","7bc94a2da491829b777c49c4b5e480f2","9bde591ffaab8d54c457448e4dca6f53"
"374","2019-11-24 00:10:28.772575+00:00",16,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","c2e4f76cdbabecd33b8c762aeef386b3","9bde591ffaab8d54c457448e4dca6f53"
"375","2019-11-24 00:10:28.774142+00:00",10,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","c2e4f76cdbabecd33b8c762aeef386b3","9bde591ffaab8d54c457448e4dca6f53"
"376","2019-11-24 00:10:32.384567+00:00",13,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","7bc94a2da491829b777c49c4b5e480f2","9bde591ffaab8d54c457448e4dca6f53"
"377","2019-11-24 00:10:34.911827+00:00",13,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","9b2d331c329ceb74d3dcfb48d8798c78","f97571b9c14a786aab269f0b427d2a85"
"378","2019-11-24 00:10:35.599650+00:00",16,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","719dab53a7560218a9d1f96b25d6fa32","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"379","2019-11-24 00:10:35.599816+00:00",10,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","719dab53a7560218a9d1f96b25d6fa32","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"380","2019-11-24 00:10:37.757881+00:00",13,1,0,0.0125,"cef3390ed299c09874189c387777674a","03a5648a76832f83c859d46bc06cb64a","302deff13f835d731df1c842eed95971","9bde591ffaab8d54c457448e4dca6f53"
"381","2019-11-24 00:10:38.455191+00:00",13,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","9b2d331c329ceb74d3dcfb48d8798c78","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"382","2019-11-24 00:10:40.158141+00:00",2,3,0,0.0125,"cef3390ed299c09874189c387777674a","03a5648a76832f83c859d46bc06cb64a","2723d2eb8bba04e0362098011fa3997b","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"383","2019-11-24 00:10:40.759685+00:00",16,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","719dab53a7560218a9d1f96b25d6fa32","9bde591ffaab8d54c457448e4dca6f53"
"384","2019-11-24 00:10:40.761470+00:00",10,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","719dab53a7560218a9d1f96b25d6fa32","9bde591ffaab8d54c457448e4dca6f53"
"385","2019-11-24 00:10:41.881510+00:00",10,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","719dab53a7560218a9d1f96b25d6fa32","9bde591ffaab8d54c457448e4dca6f53"
"386","2019-11-24 00:10:41.984106+00:00",10,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","9b2d331c329ceb74d3dcfb48d8798c78","9bde591ffaab8d54c457448e4dca6f53"
"387","2019-11-24 00:10:42.951722+00:00",2,3,0,0.0125,"cef3390ed299c09874189c387777674a","f1c2d6a32ec39249160cf784b63f4c6f","2723d2eb8bba04e0362098011fa3997b","05b76f5e97e51128862059ac7df9e42a"
"388","2019-11-24 00:10:44.023221+00:00",10,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","7bc94a2da491829b777c49c4b5e480f2","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"389","2019-11-24 00:10:44.262388+00:00",2,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"390","2019-11-24 00:10:45.315022+00:00",2,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","f1c2d6a32ec39249160cf784b63f4c6f","c2e4f76cdbabecd33b8c762aeef386b3","9bde591ffaab8d54c457448e4dca6f53"
"391","2019-11-24 00:10:46.232275+00:00",15,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","9b2d331c329ceb74d3dcfb48d8798c78","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"392","2019-11-24 00:10:46.544966+00:00",10,3,0,0.0125,"cef3390ed299c09874189c387777674a","03a5648a76832f83c859d46bc06cb64a","c2e4f76cdbabecd33b8c762aeef386b3","9bde591ffaab8d54c457448e4dca6f53"
"393","2019-11-24 00:10:50.028475+00:00",2,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","2723d2eb8bba04e0362098011fa3997b","9bde591ffaab8d54c457448e4dca6f53"
"394","2019-11-24 00:10:52.024928+00:00",10,3,0,0.0125,"cef3390ed299c09874189c387777674a","03a5648a76832f83c859d46bc06cb64a","302deff13f835d731df1c842eed95971","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"395","2019-11-24 00:10:52.754361+00:00",10,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"396","2019-11-24 00:10:53.859286+00:00",2,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","2723d2eb8bba04e0362098011fa3997b","f97571b9c14a786aab269f0b427d2a85"
"397","2019-11-24 00:10:54.180842+00:00",10,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"398","2019-11-24 00:10:55.976963+00:00",12,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","302deff13f835d731df1c842eed95971","9bde591ffaab8d54c457448e4dca6f53"
"399","2019-11-24 00:10:55.976981+00:00",15,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","302deff13f835d731df1c842eed95971","9bde591ffaab8d54c457448e4dca6f53"
"400","2019-11-24 00:10:55.977338+00:00",4,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","302deff13f835d731df1c842eed95971","9bde591ffaab8d54c457448e4dca6f53"
"401","2019-11-24 00:10:59.649666+00:00",12,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","7bc94a2da491829b777c49c4b5e480f2","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"402","2019-11-24 00:10:59.650522+00:00",4,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","7bc94a2da491829b777c49c4b5e480f2","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"403","2019-11-24 00:10:59.650552+00:00",15,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","7bc94a2da491829b777c49c4b5e480f2","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"404","2019-11-24 00:11:01.471020+00:00",2,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","2723d2eb8bba04e0362098011fa3997b","9bde591ffaab8d54c457448e4dca6f53"
"405","2019-11-24 00:11:02.187022+00:00",15,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","2723d2eb8bba04e0362098011fa3997b","9bde591ffaab8d54c457448e4dca6f53"
"406","2019-11-24 00:11:02.187204+00:00",12,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","2723d2eb8bba04e0362098011fa3997b","9bde591ffaab8d54c457448e4dca6f53"
"407","2019-11-24 00:11:02.187370+00:00",4,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","2723d2eb8bba04e0362098011fa3997b","9bde591ffaab8d54c457448e4dca6f53"
"408","2019-11-24 00:11:02.954994+00:00",3,2,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"409","2019-11-24 00:11:06.263870+00:00",3,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","302deff13f835d731df1c842eed95971","9bde591ffaab8d54c457448e4dca6f53"
"410","2019-11-24 00:11:14.544194+00:00",3,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","719dab53a7560218a9d1f96b25d6fa32","f97571b9c14a786aab269f0b427d2a85"
"411","2019-11-24 00:11:16.926402+00:00",3,2,0,0.0125,"cef3390ed299c09874189c387777674a","f1c2d6a32ec39249160cf784b63f4c6f","c2e4f76cdbabecd33b8c762aeef386b3","f97571b9c14a786aab269f0b427d2a85"
"412","2019-11-24 00:11:17.072287+00:00",20,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","719dab53a7560218a9d1f96b25d6fa32","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"413","2019-11-24 00:11:17.072287+00:00",7,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","719dab53a7560218a9d1f96b25d6fa32","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"414","2019-11-24 00:11:19.513460+00:00",7,2,0,0.0125,"cef3390ed299c09874189c387777674a","2d03db5543b14483e52d761760686b64","2723d2eb8bba04e0362098011fa3997b","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"415","2019-11-24 00:11:19.514156+00:00",20,3,0,0.0125,"cef3390ed299c09874189c387777674a","2d03db5543b14483e52d761760686b64","2723d2eb8bba04e0362098011fa3997b","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"416","2019-11-24 00:11:19.963716+00:00",3,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","719dab53a7560218a9d1f96b25d6fa32","9bde591ffaab8d54c457448e4dca6f53"
"417","2019-11-24 00:11:22.516743+00:00",7,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","c2e4f76cdbabecd33b8c762aeef386b3","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"418","2019-11-24 00:11:22.517557+00:00",20,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","c2e4f76cdbabecd33b8c762aeef386b3","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"419","2019-11-24 00:11:26.267300+00:00",7,2,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"420","2019-11-24 00:11:26.268313+00:00",20,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"421","2019-11-24 00:11:26.702132+00:00",3,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","7bc94a2da491829b777c49c4b5e480f2","05b76f5e97e51128862059ac7df9e42a"
"422","2019-11-24 00:11:26.852295+00:00",3,2,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"423","2019-11-24 00:11:27.859105+00:00",20,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"424","2019-11-24 00:11:27.862011+00:00",7,2,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"425","2019-11-24 00:11:27.973188+00:00",1,1,0,0.0125,"cef3390ed299c09874189c387777674a","03a5648a76832f83c859d46bc06cb64a","719dab53a7560218a9d1f96b25d6fa32","9bde591ffaab8d54c457448e4dca6f53"
"426","2019-11-24 00:11:28.021409+00:00",7,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","7bc94a2da491829b777c49c4b5e480f2","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"427","2019-11-24 00:11:28.021409+00:00",20,3,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","7bc94a2da491829b777c49c4b5e480f2","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"428","2019-11-24 00:11:28.128200+00:00",20,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"429","2019-11-24 00:11:28.128267+00:00",7,2,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"430","2019-11-24 00:11:28.974579+00:00",3,2,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"431","2019-11-24 00:11:29.404374+00:00",3,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","9b2d331c329ceb74d3dcfb48d8798c78","f97571b9c14a786aab269f0b427d2a85"
"432","2019-11-24 00:11:29.511865+00:00",3,2,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"433","2019-11-24 00:11:31.027085+00:00",17,2,0,0.0125,"cef3390ed299c09874189c387777674a","03a5648a76832f83c859d46bc06cb64a","c2e4f76cdbabecd33b8c762aeef386b3","f97571b9c14a786aab269f0b427d2a85"
"434","2019-11-24 00:11:31.353624+00:00",1,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","2723d2eb8bba04e0362098011fa3997b","06128286bcc64b6a4b0fb7bc0328fe17"
"435","2019-11-24 00:11:32.327488+00:00",17,2,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","2723d2eb8bba04e0362098011fa3997b","9bde591ffaab8d54c457448e4dca6f53"
"436","2019-11-24 00:11:33.304986+00:00",17,2,0,0.0125,"cef3390ed299c09874189c387777674a","03a5648a76832f83c859d46bc06cb64a","9f4e8271d3d3014af5f35124c2de5082","f97571b9c14a786aab269f0b427d2a85"
"437","2019-11-24 00:11:35.547323+00:00",17,2,0,0.0125,"cef3390ed299c09874189c387777674a","2d03db5543b14483e52d761760686b64","c2e4f76cdbabecd33b8c762aeef386b3","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
"438","2019-11-24 00:11:35.945383+00:00",7,2,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"439","2019-11-24 00:11:35.945404+00:00",20,3,0,0.0125,"574464659df0fc5bac579eff2b1fff99","a05b66683c9a38a761122e14ef9a0f6c","3a845d98884c222862996aadd75584c5","397559c512c5db37e09011ba61bcc333"
"440","2019-11-24 00:11:36.673862+00:00",1,1,0,0.0125,"81ce123cbb5bd8ce818f60fb3586bba5","03a5648a76832f83c859d46bc06cb64a","c2e4f76cdbabecd33b8c762aeef386b3","c39b0c7dd5d4eb9a18e7db6ba2f258f8"
